CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Marital_Status,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,age_group,inactivity_ratio,trans_intensity,Total_Trans_Amt_log,Total_Trans_Ct_log,Credit_Limit_log,Gender_F,Gender_M,Gender_missing,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Education_Level_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Card_Category_missing
714757908,Existing Customer,46,4,Married,36,4,1,3,34516.0,1380,0.66,2163,56,0.4,0.04,41-50,0.027777777777777776,1.5555555555555556,7.679713639966372,4.04305126783455,10.44920723527944,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
710345808,Existing Customer,41,4,Divorced,36,6,2,2,30030.0,2028,0.601,1828,38,1.111,0.068,41-50,0.05555555555555555,1.0555555555555556,7.511524648390866,3.6635616461296463,10.309985460456241,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
814752558,Existing Customer,50,1,Married,45,5,3,3,2151.0,1163,0.849,2513,62,0.59,0.541,41-50,0.06666666666666667,1.3777777777777778,7.829630389150193,4.143134726391533,7.674152921281675,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
721284258,Existing Customer,53,2,Married,44,4,1,3,7181.0,2517,0.545,1636,39,0.56,0.351,51-60,0.022727272727272728,0.8863636363636364,7.400620577371135,3.6888794541139363,8.879333174786028,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
719336583,Existing Customer,55,2,Married,44,3,3,3,27745.0,1300,0.482,1525,21,0.5,0.047,51-60,0.06818181818181818,0.4772727272727273,7.330405211844402,3.091042453358316,10.230846964640671,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
797638383,Existing Customer,49,4,Married,43,4,3,2,4852.0,2016,0.576,3561,73,0.622,0.415,41-50,0.06976744186046512,1.697674418604651,8.178077463849608,4.30406509320417,8.487352349405215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708434733,Existing Customer,56,1,Married,50,6,3,3,6735.0,2289,0.661,1249,28,0.75,0.34,51-60,0.06,0.56,7.1308988302963465,3.367295829986474,8.815221555922163,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
711802758,Existing Customer,63,1,Married,53,4,1,2,6128.0,1895,0.583,1700,42,0.355,0.309,60+,0.018867924528301886,0.7924528301886793,7.438971592395862,3.7612001156935624,8.720786883485731,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
720620058,Existing Customer,41,4,Unknown,36,4,3,2,23124.0,1746,0.807,1959,50,0.724,0.076,41-50,0.08333333333333333,1.3888888888888888,7.580699752224563,3.9318256327243257,10.048669562380626,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
819169683,Existing Customer,34,2,Married,29,3,2,2,3436.0,1650,0.788,1972,37,0.947,0.48,31-40,0.06896551724137931,1.2758620689655173,7.587310506022615,3.6375861597263857,8.142354276849835,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
709757583,Existing Customer,35,0,Married,36,5,2,1,3176.0,1510,0.885,2074,48,0.92,0.475,31-40,0.05555555555555555,1.3333333333333333,7.637716432664798,3.8918202981106265,8.063692634269517,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
789307833,Existing Customer,44,4,Unknown,34,5,3,3,8874.0,1590,0.698,1849,56,0.647,0.179,41-50,0.08823529411764706,1.6470588235294117,7.52294091807237,4.04305126783455,9.090993614343617,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
823912308,Existing Customer,38,3,Married,34,5,1,0,3402.0,1813,0.653,1767,28,0.647,0.533,31-40,0.029411764705882353,0.8235294117647058,7.477604243197589,3.367295829986474,8.132412674500905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720746208,Existing Customer,52,1,Married,43,6,1,1,2689.0,2077,0.378,1356,33,0.435,0.772,51-60,0.023255813953488372,0.7674418604651163,7.213031659834869,3.5263605246161616,7.897296472595885,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
709121283,Existing Customer,54,3,Married,36,3,3,2,1556.0,1278,0.46,1615,35,0.591,0.821,51-60,0.08333333333333333,0.9722222222222222,7.38770923908104,3.58351893845611,7.350516171833998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714093108,Existing Customer,58,2,Single,36,3,3,3,7372.0,1210,0.946,1707,56,0.514,0.164,51-60,0.08333333333333333,1.5555555555555556,7.443078374348516,4.04305126783455,8.90557995798965,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
718368333,Existing Customer,26,0,Unknown,13,6,1,2,5713.0,789,0.678,3323,61,0.525,0.138,<=30,0.07692307692307693,4.6923076923076925,8.10892415597534,4.127134385045092,8.65067458279072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
806752533,Existing Customer,27,1,Single,22,4,1,3,2965.0,1635,0.7,2553,59,0.553,0.551,<=30,0.045454545454545456,2.6818181818181817,7.845416036592485,4.0943445622221,7.994969522697877,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
758521983,Existing Customer,33,1,Married,26,3,2,2,9819.0,1200,0.602,2198,40,0.538,0.122,31-40,0.07692307692307693,1.5384615384615385,7.695757990554761,3.713572066704308,9.192176401348512,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
779473308,Existing Customer,32,0,Single,14,4,3,3,8186.0,0,0.737,2411,67,0.426,0.0,31-40,0.21428571428571427,4.785714285714286,7.788211557847076,4.219507705176107,9.010302809376448,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
709376508,Existing Customer,58,1,Married,49,3,3,2,3846.0,1285,0.608,1815,47,0.621,0.334,51-60,0.061224489795918366,0.9591836734693877,7.504391559161238,3.871201010907891,8.255048902752295,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712589658,Existing Customer,45,4,Unknown,30,5,2,2,13131.0,1965,0.695,1795,37,0.48,0.15,41-50,0.06666666666666667,1.2333333333333334,7.493317248862145,3.6375861597263857,9.482807278621483,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
712141683,Existing Customer,48,3,Single,28,4,2,1,2944.0,753,0.707,3457,61,0.848,0.256,41-50,0.07142857142857142,2.1785714285714284,8.148445666243235,4.127134385045092,7.987864096085687,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712494108,Existing Customer,38,2,Single,36,3,3,4,34516.0,1954,0.436,1872,52,0.486,0.057,31-40,0.08333333333333333,1.4444444444444444,7.5352967024440884,3.970291913552122,10.44920723527944,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
721350783,Existing Customer,54,2,Married,38,6,3,4,5660.0,2006,0.779,1569,39,0.773,0.354,51-60,0.07894736842105263,1.0263157894736843,7.358830898342354,3.6888794541139363,8.64135583403666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
710133858,Existing Customer,40,1,Unknown,30,5,1,1,7554.0,1848,0.767,4150,64,0.524,0.245,31-40,0.03333333333333333,2.1333333333333333,8.33110454805304,4.174387269895637,8.92996487470684,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719152383,Existing Customer,35,4,Married,26,5,1,4,2494.0,1316,1.486,2946,57,1.036,0.528,31-40,0.038461538461538464,2.1923076923076925,7.988542982737695,4.060443010546419,7.822044008185619,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715174158,Existing Customer,31,1,Married,36,4,1,0,25215.0,1445,1.033,2588,48,1.0,0.057,31-40,0.027777777777777776,1.3333333333333333,7.859026979751538,3.8918202981106265,10.135233992657605,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
780040758,Existing Customer,40,4,Married,24,5,3,2,2606.0,1818,0.703,1999,50,1.174,0.698,31-40,0.125,2.0833333333333335,7.600902459542082,3.9318256327243257,7.865955413933502,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
719525358,Existing Customer,52,0,Single,43,4,3,3,8133.0,1942,0.572,3310,76,0.583,0.239,51-60,0.06976744186046512,1.7674418604651163,8.105005537547246,4.343805421853684,9.00380808646717,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
710892408,Existing Customer,57,1,Married,36,6,2,2,3101.0,1257,0.416,1681,32,0.524,0.405,51-60,0.05555555555555555,0.8888888888888888,7.427738840532894,3.4965075614664802,8.039802343736485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713295183,Existing Customer,48,2,Divorced,29,6,2,3,24446.0,1854,0.782,3897,75,0.786,0.076,41-50,0.06896551724137931,2.586206896551724,8.268218880067506,4.330733340286331,10.104262787988329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
789871233,Existing Customer,49,3,Married,39,5,3,2,2361.0,1342,0.6,4316,78,0.529,0.568,41-50,0.07692307692307693,2.0,8.370315995555478,4.3694478524670215,7.767263996757308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
712663533,Existing Customer,40,4,Single,32,6,4,2,2441.0,1656,0.762,3903,62,0.824,0.678,31-40,0.125,1.9375,8.269756947532983,4.143134726391533,7.80057265467065,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
820906233,Existing Customer,45,2,Married,41,5,2,2,8532.0,2165,0.707,3242,63,0.75,0.254,41-50,0.04878048780487805,1.5365853658536586,8.084254106307318,4.1588830833596715,9.051696278536586,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
821163408,Existing Customer,41,3,Married,37,5,3,3,16954.0,1588,0.878,3411,60,0.875,0.094,41-50,0.08108108108108109,1.6216216216216217,8.13505390861157,4.110873864173311,9.73831805455974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
708947208,Existing Customer,36,2,Single,17,4,3,1,2900.0,2029,0.846,2631,72,0.6,0.7,31-40,0.17647058823529413,4.235294117647059,7.875499292445208,4.290459441148391,7.972810784121404,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
715261458,Existing Customer,37,1,Single,36,6,2,4,6827.0,0,0.754,2621,49,0.815,0.0,31-40,0.05555555555555555,1.3611111111111112,7.871692664323645,3.912023005428146,8.828787083914332,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
789310833,Existing Customer,44,3,Divorced,34,5,2,5,4513.0,1950,0.83,3164,62,0.59,0.432,41-50,0.058823529411764705,1.8235294117647058,8.059908334578276,4.143134726391533,8.414938957377482,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
818294958,Existing Customer,52,2,Married,47,3,3,2,27347.0,719,0.695,4040,77,0.674,0.026,51-60,0.06382978723404255,1.6382978723404256,8.304247465078474,4.356708826689592,10.216398679033684,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
713902983,Existing Customer,42,3,Married,36,4,3,1,1676.0,1372,0.522,4381,77,0.571,0.819,41-50,0.08333333333333333,2.138888888888889,8.385260520155413,4.356708826689592,7.424761761823209,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
771693933,Existing Customer,62,1,Married,50,6,6,4,2802.0,1977,0.431,1757,33,0.833,0.706,60+,0.12,0.66,7.471932078245122,3.5263605246161616,7.938445551164788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
827984658,Attrited Customer,49,3,Married,45,3,0,4,23870.0,0,0.604,1885,39,0.345,0.0,41-50,0.0,0.8666666666666667,7.542213463193403,3.6888794541139363,10.080419612045645,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
789012633,Existing Customer,30,0,Single,17,3,2,1,4868.0,1090,0.679,2907,69,0.816,0.224,<=30,0.11764705882352941,4.0588235294117645,7.97522083865341,4.248495242049359,8.4906438561827,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
807237783,Existing Customer,50,3,Single,45,5,3,5,20437.0,1020,0.563,4166,66,0.737,0.05,41-50,0.06666666666666667,1.4666666666666666,8.334951631422454,4.204692619390966,9.925151192172155,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
803408733,Existing Customer,32,2,Divorced,26,6,1,4,2239.0,1338,0.567,2466,60,0.579,0.598,31-40,0.038461538461538464,2.3076923076923075,7.810758116529357,4.110873864173311,7.7142311448490855,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
824667708,Existing Customer,32,1,Single,28,6,3,3,2428.0,1027,0.824,3007,84,0.867,0.423,31-40,0.10714285714285714,3.0,8.00903068506973,4.442651256490317,7.795234929002173,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
807165033,Existing Customer,49,3,Single,44,3,1,5,15027.0,0,0.811,3533,59,0.788,0.0,41-50,0.022727272727272728,1.3409090909090908,8.170185652879642,4.0943445622221,9.61767040669386,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
809984133,Existing Customer,37,2,Single,32,3,3,5,32056.0,1887,0.831,2730,68,0.7,0.059,31-40,0.09375,2.125,7.912423121473705,4.23410650459726,10.37527084723745,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
718949433,Existing Customer,42,3,Single,31,3,2,2,34516.0,919,0.919,3415,79,0.756,0.027,41-50,0.06451612903225806,2.5483870967741935,8.13622555490846,4.382026634673881,10.44920723527944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
751227183,Existing Customer,36,2,Single,29,3,3,5,5346.0,1539,0.777,2283,51,0.889,0.288,31-40,0.10344827586206896,1.7586206896551724,7.7336835707759,3.9512437185814275,8.584290934948731,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
716331408,Attrited Customer,52,4,Married,36,1,4,5,2143.0,0,0.853,1353,36,0.333,0.0,51-60,0.1111111111111111,1.0,7.21081845347222,3.6109179126442243,7.670428522190693,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
714199983,Existing Customer,48,3,Single,40,5,2,5,34516.0,2317,0.699,3927,68,0.7,0.067,41-50,0.05,1.7,8.275885669474356,4.23410650459726,10.44920723527944,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
774172158,Existing Customer,29,1,Single,19,3,1,2,23507.0,1990,0.631,2650,65,0.912,0.085,<=30,0.05263157894736842,3.4210526315789473,7.8826922062890254,4.189654742026425,10.065096067732542,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
708171858,Existing Customer,33,3,Married,28,5,2,3,1864.0,1081,1.416,2607,44,1.75,0.58,31-40,0.07142857142857142,1.5714285714285714,7.866338923046544,3.8066624897703196,7.5310163320779155,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
709074108,Existing Customer,36,2,Single,24,5,2,5,23032.0,840,0.739,2787,73,0.698,0.036,31-40,0.08333333333333333,3.0416666666666665,7.933079771880415,4.30406509320417,10.044683249202905,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
721304133,Existing Customer,36,4,Married,36,4,1,3,4277.0,1578,0.84,1855,49,1.042,0.369,31-40,0.027777777777777776,1.3611111111111112,7.526178913346146,3.912023005428146,8.361240889642351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
787430733,Existing Customer,56,2,Married,41,5,3,2,2771.0,1446,0.686,1706,27,0.227,0.522,51-60,0.07317073170731707,0.6585365853658537,7.442492722794441,3.332204510175204,7.927324360309794,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
711225933,Existing Customer,28,1,Divorced,36,5,3,4,2265.0,1935,0.653,2306,61,0.525,0.854,<=30,0.08333333333333333,1.6944444444444444,7.7437032581737535,4.127134385045092,7.725771441587952,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717478983,Existing Customer,31,2,Divorced,19,6,2,0,2853.0,1961,0.866,2697,68,0.789,0.687,31-40,0.10526315789473684,3.5789473684210527,7.900266036767701,4.23410650459726,7.956476798036782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720949083,Existing Customer,44,3,Single,33,5,3,5,3075.0,2517,0.922,3534,53,0.71,0.819,41-50,0.09090909090909091,1.606060606060606,8.170468578330674,3.9889840465642745,8.031385330625534,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712851108,Existing Customer,51,3,Married,31,5,1,5,15340.0,2331,0.565,2965,51,0.594,0.152,51-60,0.03225806451612903,1.6451612903225807,7.994969522697877,3.9512437185814275,9.638284261844774,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
713151258,Existing Customer,55,3,Single,35,4,1,4,3065.0,0,0.716,3524,69,0.605,0.0,51-60,0.02857142857142857,1.9714285714285715,8.16763571524637,4.248495242049359,8.028129059431759,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
799731033,Existing Customer,34,2,Single,28,3,3,2,1438.3,0,0.892,3044,91,0.896,0.0,31-40,0.10714285714285714,3.25,8.021256180143997,4.5217885770490405,7.271912163268625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
822138333,Existing Customer,61,0,Single,56,4,3,5,7118.0,813,0.475,3964,66,0.65,0.114,60+,0.05357142857142857,1.1785714285714286,8.285261134068948,4.204692619390966,8.870522545103873,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
708532308,Existing Customer,37,2,Single,36,4,2,2,11419.0,2517,1.211,3000,70,1.059,0.22,31-40,0.05555555555555555,1.9444444444444444,8.006700845440367,4.2626798770413155,9.343121483210002,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
713718558,Existing Customer,46,3,Married,37,6,2,5,2403.0,0,0.727,3393,64,0.882,0.0,41-50,0.05405405405405406,1.7297297297297298,8.129764445794171,4.174387269895637,7.784889295655098,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
778939683,Existing Customer,47,3,Married,32,4,3,2,2821.0,951,0.577,1452,38,1.923,0.337,41-50,0.09375,1.1875,7.2813856635702825,3.6635616461296463,7.945201132412759,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713322633,Existing Customer,54,1,Married,43,4,3,3,2706.0,2517,0.506,1682,39,0.625,0.93,51-60,0.06976744186046512,0.9069767441860465,7.428333194190806,3.6888794541139363,7.903596289614301,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
754671558,Existing Customer,50,3,Single,43,6,1,4,2999.0,1958,0.611,2073,48,0.714,0.653,41-50,0.023255813953488372,1.1162790697674418,7.637234388789473,3.8918202981106265,8.006367567650246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
719291283,Existing Customer,36,4,Single,28,5,1,2,2226.0,1607,0.656,2660,62,1.0,0.722,31-40,0.03571428571428571,2.2142857142857144,7.886457270977689,4.143134726391533,7.708410667257367,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720659283,Existing Customer,37,5,Married,31,5,3,4,3351.0,1847,0.67,1910,43,0.593,0.551,31-40,0.0967741935483871,1.3870967741935485,7.555381944240273,3.784189633918261,8.117312461601975,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
719535558,Existing Customer,47,4,Divorced,36,5,1,1,5570.0,1858,0.783,4129,72,0.636,0.334,41-50,0.027777777777777776,2.0,8.326032685955079,4.290459441148391,8.625329850020815,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
771032658,Existing Customer,54,3,Married,41,3,3,2,10448.0,1569,0.482,1604,39,0.444,0.15,51-60,0.07317073170731707,0.9512195121951219,7.380879035564116,3.6888794541139363,9.254261559034111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
709468683,Existing Customer,64,0,Married,56,6,2,2,2174.0,1397,0.62,1755,39,0.5,0.643,60+,0.03571428571428571,0.6964285714285714,7.470793774195062,3.6888794541139363,7.684783943522785,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719455908,Existing Customer,48,3,Married,38,3,3,3,31501.0,0,0.698,3742,75,0.786,0.0,41-50,0.07894736842105263,1.9736842105263157,8.22764270790443,4.330733340286331,10.35780631486168,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
816890883,Existing Customer,35,2,Single,30,6,3,3,21695.0,1257,0.793,2266,74,0.48,0.058,31-40,0.1,2.466666666666667,7.726212650507529,4.31748811353631,9.984883190740122,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
709826058,Existing Customer,49,2,Married,36,3,1,1,34516.0,2435,0.732,1805,34,0.619,0.071,41-50,0.027777777777777776,0.9444444444444444,7.498869733976931,3.5553480614894135,10.44920723527944,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
735008958,Existing Customer,42,5,Married,35,6,3,2,13650.0,1253,0.743,1703,53,0.71,0.092,41-50,0.08571428571428572,1.5142857142857142,7.440733707389261,3.9889840465642745,9.521568058002977,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
713766183,Existing Customer,49,0,Single,36,5,3,4,16156.0,2517,0.804,4160,81,0.653,0.156,41-50,0.08333333333333333,2.25,8.333510708982942,4.406719247264253,9.69010867127683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
719148633,Existing Customer,53,2,Married,46,6,2,4,2413.0,2015,0.47,1398,24,0.714,0.835,51-60,0.043478260869565216,0.5217391304347826,7.243512974665482,3.2188758248682006,7.789040401657477,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
789266208,Existing Customer,56,2,Married,45,3,2,3,5920.0,1589,0.512,1408,28,0.273,0.268,51-60,0.044444444444444446,0.6222222222222222,7.25063551189868,3.367295829986474,8.686260632531775,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
718373658,Existing Customer,41,3,Single,28,6,3,0,5841.0,2463,1.047,3817,81,0.761,0.422,41-50,0.10714285714285714,2.892857142857143,8.247482004285693,4.406719247264253,8.672828482947686,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
712255458,Existing Customer,37,3,Single,36,3,1,5,8418.0,2051,0.847,2879,63,0.703,0.244,31-40,0.027777777777777776,1.75,7.965545573129992,4.1588830833596715,9.038246335337664,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
789494133,Existing Customer,30,0,Married,21,5,4,3,2490.0,1259,1.079,2441,53,0.514,0.506,<=30,0.19047619047619047,2.5238095238095237,7.80057265467065,3.9889840465642745,7.820439515262181,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714178458,Existing Customer,45,3,Married,35,3,3,2,20640.0,1603,0.532,1792,53,0.395,0.078,41-50,0.08571428571428572,1.5142857142857142,7.491645473605133,3.9889840465642745,9.935034668034257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
717595908,Existing Customer,54,1,Married,37,5,1,1,9453.0,2188,0.572,1688,45,0.452,0.231,51-60,0.02702702702702703,1.2162162162162162,7.4318919168078,3.828641396489095,9.154193211353181,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
798114033,Existing Customer,46,2,Married,40,4,2,4,7949.0,1514,0.857,3355,58,0.657,0.19,41-50,0.05,1.45,8.118505067587098,4.07753744390572,8.980927207648378,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
709479558,Existing Customer,36,4,Single,36,3,2,1,2758.0,2168,1.046,3073,86,0.792,0.786,31-40,0.05555555555555555,2.388888888888889,8.03073492409854,4.465908118654584,7.922623574217286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778148283,Existing Customer,48,2,Single,41,5,2,1,20148.0,1084,0.79,3921,74,0.542,0.054,41-50,0.04878048780487805,1.8048780487804879,8.274357006756292,4.31748811353631,9.910909938351766,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
719363283,Existing Customer,59,0,Single,36,3,1,2,1438.3,0,0.691,1904,47,0.382,0.0,51-60,0.027777777777777776,1.3055555555555556,7.552237287560802,3.871201010907891,7.271912163268625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716225433,Existing Customer,60,1,Single,51,6,3,4,26566.0,2517,0.985,3103,65,0.625,0.095,51-60,0.058823529411764705,1.2745098039215685,8.04044688130311,4.189654742026425,10.187425123082926,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
719882583,Existing Customer,44,5,Single,34,3,3,5,13477.0,2057,0.684,3866,67,0.634,0.153,41-50,0.08823529411764706,1.9705882352941178,8.260234291607297,4.219507705176107,9.508814005506162,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
711076533,Existing Customer,65,0,Divorced,42,5,3,2,9706.0,1968,1.022,3435,58,0.706,0.203,60+,0.07142857142857142,1.380952380952381,8.142063283104147,4.07753744390572,9.180602553712227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
820651908,Existing Customer,46,3,Single,41,5,2,4,7457.0,0,0.717,3162,64,0.73,0.0,41-50,0.04878048780487805,1.5609756097560976,8.059276223305648,4.174387269895637,8.917042560738766,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
